"id";"X1";"X2";"X3";"X4";"X5";"X6";"X7";"X8";"X9";"X10"
"8";1.14492486273972;1.36880179534909;-0.0491279596435421;-1.22394111480668;0.636942045334612;0.0192250049769982;-0.549414313805464;-2.00347733866828;-0.702745845648576;1.00452974596287
"8";-0.817712435291184;0.349296765377791;0.914340233456015;-0.758643706104018;-1.31322555131093;0.906571558195724;-1.11421905516092;-0.986112856289183;-0.442464722610593;1.35642586401215
"8";-0.335883720889635;0.94808203047596;1.24585389764023;-0.769888214672702;0.147873280262267;-0.55745824671712;0.0935295353998092;-0.884798005308414;-0.855730055719621;1.19771867853444
"8";0.822644639094058;0.708106921138219;0.380495120671725;-0.789616958387044;0.191092873286352;0.467003902508328;-0.137165459255641;-0.953867960019959;0.37439481420686;1.90693506647993
"8";0.320787320218666;0.0879632950084379;0.462454161554106;-0.32371473472946;-0.289852405829701;-0.111295227828408;-0.626665202289148;-1.17398311728555;0.583066974040861;1.81110629750938
"8";0.663367684171869;0.306459464466755;0.257765741751753;-0.948512435714905;-0.110642869027197;-0.464772216594272;0.344185136089433;-0.665422663584529;-0.559958745245374;1.55454188351043
"11";-0.226461701423643;1.83370953805296;0.591202833266137;0.0408417020931794;0.325692847404719;0.404580284883141;1.14109325637194;-0.671030758072351;0.461845645452569;-0.130054370911937
"11";-0.0355584469847038;1.94274444562592;0.945719955202527;-0.220159005050667;0.962737968913126;-0.456305754650368;0.445086305441142;-1.26839925335593;0.436547763837632;-0.0887619522783069
"11";0.0624985066841587;1.43822874493168;0.816065799707047;-0.353619703729884;0.114621077513811;0.753967156021793;1.42701420174733;-1.70283665738274;1.2843284699688;-0.0406092650279344
"11";0.478794816583538;1.68290857817491;-0.83736359572104;0.320065279968167;0.574863928109897;0.150098534597641;1.08527526095419;-2.26689403516373;0.255273094371731;-0.15830828972583
"11";-0.240401682626652;1.80901477297226;-0.146221535227883;0.0105405421248315;0.258405360143254;1.12087391045113;1.81606123837522;-2.22468361319047;0.426458033140953;0.712104287674641
"11";1.12777659903379;1.75065293734565;-0.111490812226169;0.377883323242283;-0.0273075573913686;1.17505556473808;0.235182442545269;-0.868180743971265;0.588919063294849;-0.0796679981441989
"15";-1.99979501840109;-1.27897396870217;1.27018379169846;-1.11700888053128;-0.8180867202869;0.95550709724992;1.09265097138825;-1.15066281375958;1.0263586047782;1.12549547679381
"15";-1.80745782809283;-1.42109831288215;-0.115204430464228;-1.07833470395265;-1.5264863008951;1.44563065969738;0.442376656768237;-0.540855258009146;0.893259466876835;0.462358185428261
"15";-2.22086387691854;-0.529305157713466;0.777959105669655;-0.963301485920889;-0.505876772850677;1.78434333319109;0.107091649836187;-0.344121597733569;1.29220318182771;0.131947405395653
"15";-1.7696728894569;-0.826335646461936;0.599595233532961;-2.7024944134219;-0.600746841142381;1.84228674150316;0.558337641424394;-0.650304093062145;-0.37391268752726;1.03562024693947
"15";-0.768596673298581;-1.12039939571603;0.73558980717566;-1.81335277802366;0.18985501334719;1.78693298979409;0.30421278756793;-1.20487483996962;0.603787181691716;0.110665774401673
"15";-2.30602890295157;-0.0760222675140445;0.255632111298702;-0.674353150103771;-1.21883683998497;1.57311621200152;0.594439818648889;0.476150299130044;0.542795119617414;0.546674664231072
"21";0.593555980792579;-0.515010762419037;-0.18549540364041;0.196766233096257;0.694608112465405;-0.794208360140648;0.149261322804856;-1.58981534529326;0.610234934003886;0.650752012486851
"21";0.620073808601461;-0.529365708140005;-1.79406333948437;1.80865628516537;0.992126457230918;-0.340175559239377;-0.582590529430478;-1.72160889375169;-0.477037812883774;0.356735169722216
"21";1.59904319643172;-0.403293254859365;-0.910700654179081;1.79248257306836;0.313550183891443;-0.966234933914992;-0.122566875974134;-0.940737951301062;0.105714226231472;-0.320543364432675
