"id";"X1";"X2";"X3";"X4";"X5";"X6";"X7";"X8";"X9";"X10"
"8";1.55205723764097;-0.84091941452862;-0.995196903940467;0.421375461070656;0.274294122736506;1.16360069095896;2.40364923139132;-1.48695456679105;0.379745825785869;-0.353365175923156
"8";0.502474831864065;-1.97497510590427;-2.02135021953659;-1.58821496580549;-1.53599946061469;0.217543701642623;-1.22257702674711;1.45329083183373;1.26464501789475;-0.472004050861066
"8";-1.47955139390663;-1.64618379156633;-1.01548010115614;-2.0257333533655;-0.645061428994026;-0.676449585990357;-0.687589051390371;-2.44496942572295;-0.57187473048278;0.479658892247843
"8";1.51934563948089;-2.0017940237554;0.825255647478485;-0.320181673731811;-1.50471784342444;-0.48857064539209;1.95757857408644;0.966911849193779;-1.1629063919707;-0.625426435413195
"8";-1.1367640897214;-1.44865028816245;-1.70517558127078;-1.97339195009844;1.88123301250469;0.19298895156888;0.463987661456255;-1.54321874926756;-0.154673249198008;-0.142818866300953
"8";1.45950275371645;0.724533105374927;0.165017935616869;-0.0268995768297398;1.41603200012378;0.561431987881619;2.4260389046828;-0.229890100911933;0.607407723725416;1.77824221893556
"8";-0.225575834188502;-0.38147631208252;2.40874362012453;0.0634831798138015;3.05902239056145;0.120198632778907;-0.489502543795052;-0.366351821279849;1.64077184886369;-0.957940252046862
"8";-1.50979216164257;-0.471782592559792;0.745545196871648;-0.0202755072105982;0.700518693807432;-2.53748104583035;1.82931931006456;1.47429105504776;1.78697542131167;-1.49688764996243
"11";-2.79426929334086;-2.51132487117308;0.73250001282138;-2.92742038829094;-2.47299358525282;1.44612455717645;0.731562627685687;1.18694243453592;1.59034033734836;0.965388586762676
"11";-2.94532848388426;-2.93767106607622;-1.51061677388768;-2.96916525165659;-2.76077677081892;-0.483204021474014;3.11800074724588;1.08251550291993;2.14528796112492;-0.502933314126051
"11";-1.8809045179968;-0.801507987025613;0.631354672503841;-1.81067700545124;-3.75824655438053;2.63957998649557;-1.42438984447191;-2.18252539447761;2.60074654860259;-0.335040152303456
